['ENSG00000198763', 'ENSMUSG00000064345', 'ENSGALG00000043768', 'ENSRNOG00000031033', 'ENSOCUG00000029090', 'ENSMODG00000021566', 'ENSMMUG00000065356']
['ENSG00000155380', 'ENSMUSG00000032902', 'ENSGALG00000001717', 'ENSRNOG00000019996', 'ENSOCUG00000016776', 'ENSMODG00000000929', 'ENSMMUG00000006171']
['ENSG00000198799', 'ENSMUSG00000032913', 'ENSGALG00000001733', 'ENSRNOG00000019957', 'ENSOCUG00000010256', 'ENSMODG00000000908', 'ENSMMUG00000019098']
['ENSG00000081026', 'ENSMUSG00000052539', 'ENSGALG00000001816', 'ENSRNOG00000019885', 'ENSOCUG00000017382', 'ENSMODG00000000874', 'ENSMMUG00000017817']
['ENSG00000116793', 'ENSMUSG00000058388', 'ENSGALG00000001845', 'ENSRNOG00000019785', 'ENSOCUG00000003752', 'ENSMODG00000000803', 'ENSMMUG00000017819']
['ENSG00000081019', 'ENSMUSG00000044098', 'ENSGALG00000001860', 'ENSRNOG00000019671', 'ENSOCUG00000003759', 'ENSMODG00000000742', 'ENSMMUG00000017823']
['ENSG00000134242', 'ENSMUSG00000027843', 'ENSGALG00000021656', 'ENSRNOG00000019614', 'ENSOCUG00000003763', 'ENSMODG00000000719', 'ENSMMUG00000006786']
['ENSG00000188761', 'ENSMUSG00000044165', 'ENSGALG00000050352', 'ENSRNOG00000037149', 'ENSOCUG00000003775', 'ENSMODG00000000706', 'ENSMMUG00000006787']
['ENSG00000163349', 'ENSMUSG00000008730', 'ENSGALG00000001939', 'ENSRNOG00000019333', 'ENSOCUG00000003785', 'ENSMODG00000000665', 'ENSMMUG00000021535']
['ENSG00000134207', 'ENSMUSG00000027849', 'ENSGALG00000001968', 'ENSRNOG00000019163', 'ENSOCUG00000003523', 'ENSMODG00000000628', 'ENSMMUG00000009781']
['ENSG00000134245', 'ENSMUSG00000027840', 'ENSGALG00000034196', 'ENSRNOG00000014385', 'ENSOCUG00000000266', 'ENSMODG00000001196', 'ENSMMUG00000007765']
['ENSG00000143079', 'ENSMUSG00000062127', 'ENSGALG00000026182', 'ENSRNOG00000014479', 'ENSOCUG00000023315', 'ENSMODG00000040523', 'ENSMMUG00000018455']
['ENSG00000134243', 'ENSMUSG00000068747', 'ENSGALG00000033572', 'ENSRNOG00000031814', 'ENSOCUG00000013806', 'ENSMODG00000002062', 'ENSMMUG00000005812']
['ENSG00000143106', 'ENSMUSG00000068749', 'ENSGALG00000039624', 'ENSRNOG00000019868', 'ENSOCUG00000039085', 'ENSMODG00000002034', 'ENSMMUG00000051186']
['ENSG00000143028', 'ENSMUSG00000027887', 'ENSGALG00000032619', 'ENSRNOG00000019780', 'ENSOCUG00000001526', 'ENSMODG00000040332', 'ENSMMUG00000038708']
['ENSG00000181754', 'ENSMUSG00000050947', 'ENSGALG00000049976', 'ENSRNOG00000045665', 'ENSOCUG00000005548', 'ENSMODG00000023243', 'ENSMMUG00000062157']
['ENSG00000065135', 'ENSMUSG00000000001', 'ENSGALG00000041700', 'ENSRNOG00000019465', 'ENSOCUG00000005553', 'ENSMODG00000001975', 'ENSMMUG00000005818']
['ENSG00000134183', 'ENSMUSG00000009108', 'ENSGALG00000038084', 'ENSRNOG00000019296', 'ENSOCUG00000005560', 'ENSMODG00000001933', 'ENSMMUG00000005819']
['ENSG00000116337', 'ENSMUSG00000027889', 'ENSGALG00000034009', 'ENSRNOG00000019240', 'ENSOCUG00000027070', 'ENSMODG00000001922', 'ENSMMUG00000005820']
['ENSG00000184371', 'ENSMUSG00000014599', 'ENSGALG00000033854', 'ENSRNOG00000018659', 'ENSOCUG00000025029', 'ENSMODG00000001827', 'ENSMMUG00000002680']
['ENSG00000168710', 'ENSMUSG00000027893', 'ENSGALG00000000329', 'ENSRNOG00000018569', 'ENSOCUG00000009722', 'ENSMODG00000001821', 'ENSMMUG00000022715']
['ENSG00000143093', 'ENSMUSG00000014601', 'ENSGALG00000037995', 'ENSRNOG00000018293', 'ENSOCUG00000002241', 'ENSMODG00000001797', 'ENSMMUG00000005426']
['ENSG00000156150', 'ENSMUSG00000014603', 'ENSGALG00000025867', 'ENSRNOG00000018290', 'ENSOCUG00000009734', 'ENSMODG00000001755', 'ENSMMUG00000060619']
['ENSG00000197106', 'ENSMUSG00000027894', 'ENSGALG00000000394', 'ENSRNOG00000050090', 'ENSOCUG00000002427', 'ENSMODG00000001744', 'ENSMMUG00000021544']
['ENSG00000116396', 'ENSMUSG00000027895', 'ENSGALG00000000400', 'ENSRNOG00000060988', 'ENSOCUG00000002431', 'ENSMODG00000001720', 'ENSMMUG00000004614']
['ENSG00000162775', 'ENSMUSG00000048109', 'ENSGALG00000000401', 'ENSRNOG00000047499', 'ENSOCUG00000002434', 'ENSMODG00000050740', 'ENSMMUG00000015020']
['ENSG00000168679', 'ENSMUSG00000027896', 'ENSGALG00000000417', 'ENSRNOG00000018131', 'ENSOCUG00000002440', 'ENSMODG00000001701', 'ENSMMUG00000015022']
['ENSG00000143125', 'ENSMUSG00000070368', 'ENSGALG00000047297', 'ENSRNOG00000018201', 'ENSOCUG00000012596', 'ENSMODG00000046351', 'ENSMMUG00000064173']
['ENSG00000177301', 'ENSMUSG00000040724', 'ENSGALG00000000442', 'ENSRNOG00000018285', 'ENSOCUG00000008908', 'ENSMODG00000023239', 'ENSMMUG00000054017']
['ENSG00000121931', 'ENSMUSG00000056260', 'ENSGALG00000000106', 'ENSRNOG00000017784', 'ENSOCUG00000002577', 'ENSMODG00000001565', 'ENSMMUG00000000812']
['ENSG00000134255', 'ENSMUSG00000040774', 'ENSGALG00000000142', 'ENSRNOG00000017723', 'ENSOCUG00000015742', 'ENSMODG00000001520', 'ENSMMUG00000002461']
['ENSG00000162777', 'ENSMUSG00000027901', 'ENSGALG00000000154', 'ENSRNOG00000017680', 'ENSOCUG00000015755', 'ENSMODG00000001493', 'ENSMMUG00000049470']
['ENSG00000173947', 'ENSMUSG00000010136', 'ENSGALG00000023763', 'ENSRNOG00000016842', 'ENSOCUG00000028213', 'ENSMODG00000025691', 'ENSMMUG00000053581']
['ENSG00000197852', 'ENSMUSG00000048458', 'ENSGALG00000001480', 'ENSRNOG00000015691', 'ENSOCUG00000017680', 'ENSMODG00000038120', 'ENSMMUG00000052184']
['ENSG00000064703', 'ENSMUSG00000027905', 'ENSGALG00000001504', 'ENSRNOG00000015274', 'ENSOCUG00000025939', 'ENSMODG00000001311', 'ENSMMUG00000014489']
['ENSG00000171385', 'ENSMUSG00000040896', 'ENSGALG00000001512', 'ENSRNOG00000014686', 'ENSOCUG00000014279', 'ENSMODG00000001282', 'ENSMMUG00000050825']
['ENSG00000143126', 'ENSMUSG00000068740', 'ENSGALG00000032750', 'ENSRNOG00000020058', 'ENSOCUG00000015726', 'ENSMODG00000002122', 'ENSMMUG00000015375']
['ENSG00000031698', 'ENSMUSG00000068739', 'ENSGALG00000026809', 'ENSRNOG00000020255', 'ENSOCUG00000008625', 'ENSMODG00000002154', 'ENSMMUG00000021837']
['ENSG00000197780', 'ENSMUSG00000048100', 'ENSGALG00000015185', 'ENSRNOG00000020315', 'ENSOCUG00000031899', 'ENSMODG00000002205', 'ENSMMUG00000065038']
['ENSG00000116266', 'ENSMUSG00000027882', 'ENSGALG00000002001', 'ENSRNOG00000020392', 'ENSOCUG00000002975', 'ENSMODG00000002311', 'ENSMMUG00000010158']
['ENSG00000162641', 'ENSMUSG00000049565', 'ENSGALG00000051777', 'ENSRNOG00000028025', 'ENSOCUG00000002983', 'ENSMODG00000002286', 'ENSMMUG00000010159']
['ENSG00000121957', 'ENSMUSG00000027883', 'ENSGALG00000002090', 'ENSRNOG00000012149', 'ENSOCUG00000003627', 'ENSMODG00000002268', 'ENSMMUG00000010161']
['ENSG00000121940', 'ENSMUSG00000027884', 'ENSGALG00000002106', 'ENSRNOG00000020360', 'ENSOCUG00000002991', 'ENSMODG00000002221', 'ENSMMUG00000000390']
['ENSG00000085433', 'ENSMUSG00000040389', 'ENSGALG00000002129', 'ENSRNOG00000020330', 'ENSOCUG00000002993', 'ENSMODG00000050141', 'ENSMMUG00000009265']
['ENSG00000162631', 'ENSMUSG00000059857', 'ENSGALG00000031122', 'ENSRNOG00000031136', 'ENSOCUG00000023952', 'ENSMODG00000002814', 'ENSMMUG00000008197']
['ENSG00000134215', 'ENSMUSG00000033721', 'ENSGALG00000039327', 'ENSRNOG00000020485', 'ENSOCUG00000000172', 'ENSMODG00000002796', 'ENSMMUG00000019714']
['ENSG00000162636', 'ENSMUSG00000040339', 'ENSGALG00000046646', 'ENSRNOG00000027540', 'ENSOCUG00000006777', 'ENSMODG00000002377', 'ENSMMUG00000009429']
['ENSG00000162639', 'ENSMUSG00000045662', 'ENSGALG00000001959', 'ENSRNOG00000042814', 'ENSOCUG00000022347', 'ENSMODG00000002361', 'ENSMMUG00000009431']
['ENSG00000143107', 'ENSMUSG00000045326', 'ENSGALG00000052265', 'ENSRNOG00000020421', 'ENSOCUG00000017318', 'ENSMODG00000002324', 'ENSMMUG00000010156']
['ENSG00000162695', 'ENSMUSG00000054414', 'ENSGALG00000020879', 'ENSRNOG00000013912', 'ENSOCUG00000010517', 'ENSMODG00000003441', 'ENSMMUG00000003728']
['ENSG00000117543', 'ENSMUSG00000033554', 'ENSGALG00000005229', 'ENSRNOG00000013719', 'ENSOCUG00000010523', 'ENSMODG00000003370', 'ENSMMUG00000056702']
['ENSG00000170989', 'ENSMUSG00000045092', 'ENSGALG00000005208', 'ENSRNOG00000013683', 'ENSOCUG00000015574', 'ENSMODG00000023248', 'ENSMMUG00000042059']
['ENSG00000118733', 'ENSMUSG00000027965', 'ENSGALG00000005203', 'ENSRNOG00000017969', 'ENSOCUG00000000508', 'ENSMODG00000046189', 'ENSMMUG00000006780']
['ENSG00000185946', 'ENSMUSG00000027981', 'ENSGALG00000005162', 'ENSRNOG00000017310', 'ENSOCUG00000004016', 'ENSMODG00000002946', 'ENSMMUG00000018039']
['ENSG00000162692', 'ENSMUSG00000027962', 'ENSGALG00000006104', 'ENSRNOG00000014333', 'ENSOCUG00000011697', 'ENSMODG00000003497', 'ENSMMUG00000022906']
['ENSG00000162694', 'ENSMUSG00000027963', 'ENSGALG00000051438', 'ENSRNOG00000014323', 'ENSOCUG00000002011', 'ENSMODG00000003453', 'ENSMMUG00000003727']
['ENSG00000181656', 'ENSMUSG00000068696', 'ENSGALG00000005252', 'ENSRNOG00000026953', 'ENSOCUG00000012118', 'ENSMODG00000023249', 'ENSMMUG00000055443']
['ENSG00000079335', 'ENSMUSG00000033502', 'ENSGALG00000005248', 'ENSRNOG00000014515', 'ENSOCUG00000016800', 'ENSMODG00000003521', 'ENSMMUG00000019106']
['ENSG00000137996', 'ENSMUSG00000000339', 'ENSGALG00000005277', 'ENSRNOG00000014575', 'ENSOCUG00000014247', 'ENSMODG00000003557', 'ENSMMUG00000019105']
['ENSG00000122477', 'ENSMUSG00000027961', 'ENSGALG00000005284', 'ENSRNOG00000015117', 'ENSOCUG00000007837', 'ENSMODG00000003618', 'ENSMMUG00000004241']
['ENSG00000122435', 'ENSMUSG00000033439', 'ENSGALG00000005290', 'ENSRNOG00000015140', 'ENSOCUG00000023095', 'ENSMODG00000003646', 'ENSMMUG00000004243']
['ENSG00000156876', 'ENSMUSG00000027959', 'ENSGALG00000005302', 'ENSRNOG00000015211', 'ENSOCUG00000007827', 'ENSMODG00000003676', 'ENSMMUG00000004240']
['ENSG00000099260', 'ENSMUSG00000033377', 'ENSGALG00000005442', 'ENSRNOG00000058609', 'ENSOCUG00000012258', 'ENSMODG00000003867', 'ENSMMUG00000016335']
['ENSG00000156869', 'ENSMUSG00000033386', 'ENSGALG00000005418', 'ENSRNOG00000016351', 'ENSOCUG00000009455', 'ENSMODG00000003854', 'ENSMMUG00000016388']
['ENSG00000162688', 'ENSMUSG00000033400', 'ENSGALG00000005407', 'ENSRNOG00000016214', 'ENSOCUG00000009465', 'ENSMODG00000003831', 'ENSMMUG00000021441']
['ENSG00000117600', 'ENSMUSG00000044667', 'ENSGALG00000025896', 'ENSRNOG00000016872', 'ENSOCUG00000008930', 'ENSMODG00000003896', 'ENSMMUG00000021030']
['ENSG00000284202', 'ENSMUSG00000065569', 'ENSGALG00000018336', 'ENSRNOG00000035491', 'ENSOCUG00000018730', 'ENSMODG00000025938', 'ENSMMUG00000026871']
['ENSG00000162627', 'ENSMUSG00000028007', 'ENSGALG00000005478', 'ENSRNOG00000017077', 'ENSOCUG00000007655', 'ENSMODG00000003993', 'ENSMMUG00000008515']
['ENSG00000117598', 'ENSMUSG00000033342', 'ENSGALG00000005470', 'ENSRNOG00000016878', 'ENSOCUG00000017499', 'ENSMODG00000003951', 'ENSMMUG00000008518']
['ENSG00000198691', 'ENSMUSG00000028125', 'ENSGALG00000005752', 'ENSRNOG00000012892', 'ENSOCUG00000009797', 'ENSMODG00000004723', 'ENSMMUG00000013858']
['ENSG00000137962', 'ENSMUSG00000039831', 'ENSGALG00000005683', 'ENSRNOG00000012563', 'ENSOCUG00000009819', 'ENSMODG00000025710', 'ENSMMUG00000006369']
['ENSG00000117528', 'ENSMUSG00000028127', 'ENSGALG00000005647', 'ENSRNOG00000011929', 'ENSOCUG00000004820', 'ENSMODG00000004497', 'ENSMMUG00000014013']
['ENSG00000117525', 'ENSMUSG00000028128', 'ENSGALG00000005619', 'ENSRNOG00000011800', 'ENSOCUG00000004834', 'ENSMODG00000038382', 'ENSMMUG00000056548']
['ENSG00000143036', 'ENSMUSG00000039865', 'ENSGALG00000005610', 'ENSRNOG00000011723', 'ENSOCUG00000006304', 'ENSMODG00000004435', 'ENSMMUG00000001686']
['ENSG00000122481', 'ENSMUSG00000028133', 'ENSGALG00000038421', 'ENSRNOG00000029893', 'ENSOCUG00000014241', 'ENSMODG00000004278', 'ENSMMUG00000004758']
['ENSG00000117569', 'ENSMUSG00000028134', 'ENSGALG00000005552', 'ENSRNOG00000010827', 'ENSOCUG00000017608', 'ENSMODG00000004211', 'ENSMMUG00000016130']
['ENSG00000188641', 'ENSMUSG00000033308', 'ENSGALG00000005509', 'ENSRNOG00000017105', 'ENSOCUG00000008610', 'ENSMODG00000004065', 'ENSMMUG00000020726']
['ENSG00000137936', 'ENSMUSG00000028121', 'ENSGALG00000005782', 'ENSRNOG00000013737', 'ENSOCUG00000015440', 'ENSMODG00000004777', 'ENSMMUG00000015924']
['ENSG00000137942', 'ENSMUSG00000039735', 'ENSGALG00000005850', 'ENSRNOG00000013798', 'ENSOCUG00000008277', 'ENSMODG00000004822', 'ENSMMUG00000015922']
['ENSG00000122483', 'ENSMUSG00000056531', 'ENSGALG00000005889', 'ENSRNOG00000024545', 'ENSOCUG00000012434', 'ENSMODG00000004872', 'ENSMMUG00000016812']
['ENSG00000117500', 'ENSMUSG00000063406', 'ENSGALG00000005904', 'ENSRNOG00000000073', 'ENSOCUG00000012427', 'ENSMODG00000004892', 'ENSMMUG00000045421']
['ENSG00000143033', 'ENSMUSG00000029267', 'ENSGALG00000043087', 'ENSRNOG00000000075', 'ENSOCUG00000013736', 'ENSMODG00000004971', 'ENSMMUG00000016808']
['ENSG00000154511', 'ENSMUSG00000029270', 'ENSGALG00000005918', 'ENSRNOG00000023533', 'ENSOCUG00000027778', 'ENSMODG00000011623', 'ENSMMUG00000005073']
['ENSG00000067208', 'ENSMUSG00000011831', 'ENSGALG00000029582', 'ENSRNOG00000002039', 'ENSOCUG00000001807', 'ENSMODG00000011787', 'ENSMMUG00000005070']
['ENSG00000162676', 'ENSMUSG00000029275', 'ENSGALG00000043650', 'ENSRNOG00000002042', 'ENSOCUG00000023553', 'ENSMODG00000011802', 'ENSMMUG00000005068']
['ENSG00000122484', 'ENSMUSG00000033773', 'ENSGALG00000005953', 'ENSRNOG00000023484', 'ENSOCUG00000001804', 'ENSMODG00000011812', 'ENSMMUG00000010096']
['ENSG00000137948', 'ENSMUSG00000029279', 'ENSGALG00000006031', 'ENSRNOG00000002073', 'ENSOCUG00000017466', 'ENSMODG00000011893', 'ENSMMUG00000014018']
['ENSG00000069702', 'ENSMUSG00000029287', 'ENSGALG00000006038', 'ENSRNOG00000002093', 'ENSOCUG00000016083', 'ENSMODG00000011996', 'ENSMMUG00000001742']
['ENSG00000097046', 'ENSMUSG00000029283', 'ENSGALG00000006051', 'ENSRNOG00000002105', 'ENSOCUG00000026347', 'ENSMODG00000012035', 'ENSMMUG00000056970']
['ENSG00000143032', 'ENSMUSG00000034384', 'ENSGALG00000040069', 'ENSRNOG00000002117', 'ENSOCUG00000004213', 'ENSMODG00000012056', 'ENSMMUG00000053737']
['ENSG00000162664', 'ENSMUSG00000029290', 'ENSGALG00000006113', 'ENSRNOG00000047761', 'ENSOCUG00000012291', 'ENSMODG00000012064', 'ENSMMUG00000003442']
['ENSG00000171492', 'ENSMUSG00000046079', 'ENSGALG00000020805', 'ENSRNOG00000002121', 'ENSOCUG00000022362', 'ENSMODG00000012073', 'ENSMMUG00000012828']
['ENSG00000171488', 'ENSMUSG00000054720', 'ENSGALG00000006170', 'ENSRNOG00000002122', 'ENSOCUG00000010782', 'ENSMODG00000012076', 'ENSMMUG00000008003']
['ENSG00000137941', 'ENSMUSG00000036745', 'ENSGALG00000008850', 'ENSRNOG00000031997', 'ENSOCUG00000008140', 'ENSMODG00000000596', 'ENSMMUG00000016591']
['ENSG00000137976', 'ENSMUSG00000028185', 'ENSGALG00000028790', 'ENSRNOG00000016262', 'ENSOCUG00000029744', 'ENSMODG00000000513', 'ENSMMUG00000000406']
['ENSG00000174021', 'ENSMUSG00000068523', 'ENSGALG00000027561', 'ENSRNOG00000038205', 'ENSOCUG00000036571', 'ENSMODG00000048242', 'ENSMMUG00000022182']
['ENSG00000117151', 'ENSMUSG00000028189', 'ENSGALG00000008780', 'ENSRNOG00000015573', 'ENSOCUG00000003059', 'ENSMODG00000000421', 'ENSMMUG00000010127']
['ENSG00000117155', 'ENSMUSG00000036825', 'ENSGALG00000008763', 'ENSRNOG00000015425', 'ENSOCUG00000015685', 'ENSMODG00000000409', 'ENSMMUG00000006203']
['ENSG00000171517', 'ENSMUSG00000036832', 'ENSGALG00000008733', 'ENSRNOG00000015260', 'ENSOCUG00000024789', 'ENSMODG00000000401', 'ENSMMUG00000015402']
['ENSG00000153898', 'ENSMUSG00000011008', 'ENSGALG00000008722', 'ENSRNOG00000015089', 'ENSOCUG00000009322', 'ENSMODG00000000390', 'ENSMMUG00000015403']
['ENSG00000162643', 'ENSMUSG00000043020', 'ENSGALG00000008696', 'ENSRNOG00000014893', 'ENSOCUG00000010160', 'ENSMODG00000000354', 'ENSMMUG00000008932']
['ENSG00000055732', 'ENSMUSG00000036853', 'ENSGALG00000008709', 'ENSRNOG00000015024', 'ENSOCUG00000009332', 'ENSMODG00000000378', 'ENSMMUG00000005361']
['ENSG00000097096', 'ENSMUSG00000036863', 'ENSGALG00000038776', 'ENSRNOG00000026186', 'ENSOCUG00000022246', 'ENSMODG00000000311', 'ENSMMUG00000062232']
['ENSG00000153904', 'ENSMUSG00000028194', 'ENSGALG00000008663', 'ENSRNOG00000014613', 'ENSOCUG00000005249', 'ENSMODG00000000292', 'ENSMMUG00000014573']
['ENSG00000142871', 'ENSMUSG00000028195', 'ENSGALG00000008661', 'ENSRNOG00000014350', 'ENSOCUG00000003905', 'ENSMODG00000000285', 'ENSMMUG00000013197']
['ENSG00000117174', 'ENSMUSG00000074182', 'ENSGALG00000008658', 'ENSRNOG00000030049', 'ENSOCUG00000003910', 'ENSMODG00000025703', 'ENSMMUG00000013203']
['ENSG00000122417', 'ENSMUSG00000028256', 'ENSGALG00000006804', 'ENSRNOG00000014059', 'ENSOCUG00000001834', 'ENSMODG00000000056', 'ENSMMUG00000001380']
['ENSG00000097033', 'ENSMUSG00000037062', 'ENSGALG00000006284', 'ENSRNOG00000012957', 'ENSOCUG00000003553', 'ENSMODG00000008125', 'ENSMMUG00000013487']
['ENSG00000183291', 'ENSMUSG00000037072', 'ENSGALG00000006261', 'ENSRNOG00000055257', 'ENSOCUG00000034491', 'ENSMODG00000008134', 'ENSMMUG00000016554']
['ENSG00000143013', 'ENSMUSG00000028266', 'ENSGALG00000006252', 'ENSRNOG00000009205', 'ENSOCUG00000012639', 'ENSMODG00000008163', 'ENSMMUG00000017383']
['ENSG00000065243', 'ENSMUSG00000004591', 'ENSGALG00000006237', 'ENSRNOG00000011317', 'ENSOCUG00000017056', 'ENSMODG00000012423', 'ENSMMUG00000020588']
['ENSG00000137944', 'ENSMUSG00000040213', 'ENSGALG00000006188', 'ENSRNOG00000043426', 'ENSOCUG00000007842', 'ENSMODG00000012408', 'ENSMMUG00000018795']
['ENSG00000117114', 'ENSMUSG00000028184', 'ENSGALG00000036789', 'ENSRNOG00000032660', 'ENSOCUG00000013639', 'ENSMODG00000000713', 'ENSMMUG00000002516']
['ENSG00000162618', 'ENSMUSG00000039167', 'ENSGALG00000008890', 'ENSRNOG00000033940', 'ENSOCUG00000011390', 'ENSMODG00000000912', 'ENSMMUG00000023345']
['ENSG00000162614', 'ENSMUSG00000039103', 'ENSGALG00000008945', 'ENSRNOG00000012512', 'ENSOCUG00000024272', 'ENSMODG00000020802', 'ENSMMUG00000010352']
['ENSG00000162616', 'ENSMUSG00000028035', 'ENSGALG00000008916', 'ENSRNOG00000013011', 'ENSOCUG00000012679', 'ENSMODG00000020806', 'ENSMMUG00000050425']
['ENSG00000137960', 'ENSMUSG00000039131', 'ENSGALG00000008902', 'ENSRNOG00000042152', 'ENSOCUG00000016760', 'ENSMODG00000020801', 'ENSMMUG00000049326']
['ENSG00000180488', 'ENSMUSG00000054942', 'ENSGALG00000008951', 'ENSRNOG00000056332', 'ENSOCUG00000017383', 'ENSMODG00000020799', 'ENSMMUG00000011987']
['ENSG00000117069', 'ENSMUSG00000039037', 'ENSGALG00000009021', 'ENSRNOG00000049676', 'ENSOCUG00000005692', 'ENSMODG00000029420', 'ENSMMUG00000005994']
['ENSG00000184005', 'ENSMUSG00000052544', 'ENSGALG00000009027', 'ENSRNOG00000056894', 'ENSOCUG00000031702', 'ENSMODG00000019784', 'ENSMMUG00000005990']
['ENSG00000057468', 'ENSMUSG00000005493', 'ENSGALG00000011392', 'ENSRNOG00000010431', 'ENSOCUG00000016238', 'ENSMODG00000019094', 'ENSMMUG00000000875']
['ENSG00000137955', 'ENSMUSG00000038975', 'ENSGALG00000011388', 'ENSRNOG00000009992', 'ENSOCUG00000016230', 'ENSMODG00000019091', 'ENSMMUG00000000873']
['ENSG00000162623', 'ENSMUSG00000047583', 'ENSGALG00000032549', 'ENSRNOG00000028328', 'ENSOCUG00000003043', 'ENSMODG00000019082', 'ENSMMUG00000014595']
['ENSG00000137968', 'ENSMUSG00000028360', 'ENSGALG00000011379', 'ENSRNOG00000042332', 'ENSOCUG00000005562', 'ENSMODG00000019086', 'ENSMMUG00000017907']
['ENSG00000117054', 'ENSMUSG00000062908', 'ENSGALG00000051260', 'ENSRNOG00000009845', 'ENSOCUG00000013662', 'ENSMODG00000019089', 'ENSMMUG00000007220']
['ENSG00000178965', 'ENSMUSG00000078161', 'ENSGALG00000011356', 'ENSRNOG00000009533', 'ENSOCUG00000003017', 'ENSMODG00000000298', 'ENSMMUG00000019493']
['ENSG00000172260', 'ENSMUSG00000040037', 'ENSGALG00000011350', 'ENSRNOG00000021410', 'ENSOCUG00000008285', 'ENSMODG00000000482', 'ENSMMUG00000017314']
['ENSG00000198160', 'ENSMUSG00000028522', 'ENSGALG00000011118', 'ENSRNOG00000007175', 'ENSOCUG00000015438', 'ENSMODG00000041768', 'ENSMMUG00000000643']
['ENSG00000116704', 'ENSMUSG00000028521', 'ENSGALG00000011121', 'ENSRNOG00000022967', 'ENSOCUG00000015456', 'ENSMODG00000000883', 'ENSMMUG00000000645']
['ENSG00000081985', 'ENSMUSG00000018341', 'ENSGALG00000011222', 'ENSRNOG00000007270', 'ENSOCUG00000008934', 'ENSMODG00000000859', 'ENSMMUG00000000651']
['ENSG00000142864', 'ENSMUSG00000036371', 'ENSGALG00000011229', 'ENSRNOG00000005890', 'ENSOCUG00000008946', 'ENSMODG00000000802', 'ENSMMUG00000000652']
['ENSG00000116717', 'ENSMUSG00000036390', 'ENSGALG00000025977', 'ENSRNOG00000005615', 'ENSOCUG00000008954', 'ENSMODG00000000788', 'ENSMMUG00000056103']
['ENSG00000116729', 'ENSMUSG00000028173', 'ENSGALG00000011238', 'ENSRNOG00000036816', 'ENSOCUG00000000532', 'ENSMODG00000000754', 'ENSMMUG00000022908']
['ENSG00000116745', 'ENSMUSG00000028174', 'ENSGALG00000011259', 'ENSRNOG00000009582', 'ENSOCUG00000013644', 'ENSMODG00000000710', 'ENSMMUG00000002752']
['ENSG00000033122', 'ENSMUSG00000028176', 'ENSGALG00000011284', 'ENSRNOG00000011980', 'ENSOCUG00000029470', 'ENSMODG00000000649', 'ENSMMUG00000021917']
['ENSG00000066557', 'ENSMUSG00000063052', 'ENSGALG00000011301', 'ENSRNOG00000011555', 'ENSOCUG00000001994', 'ENSMODG00000000604', 'ENSMMUG00000021921']
['ENSG00000050628', 'ENSMUSG00000040016', 'ENSGALG00000023142', 'ENSRNOG00000010325', 'ENSOCUG00000004633', 'ENSMODG00000003176', 'ENSMMUG00000017309']
['ENSG00000118473', 'ENSMUSG00000028524', 'ENSGALG00000011113', 'ENSRNOG00000006357', 'ENSOCUG00000027478', 'ENSMODG00000001029', 'ENSMMUG00000000637']
['ENSG00000158966', 'ENSMUSG00000028532', 'ENSGALG00000011024', 'ENSRNOG00000010514', 'ENSOCUG00000015532', 'ENSMODG00000001285', 'ENSMMUG00000007577']
['ENSG00000162437', 'ENSMUSG00000035275', 'ENSGALG00000033759', 'ENSRNOG00000023812', 'ENSOCUG00000006221', 'ENSMODG00000001242', 'ENSMMUG00000018565']
['ENSG00000162434', 'ENSMUSG00000028530', 'ENSGALG00000011031', 'ENSRNOG00000011157', 'ENSOCUG00000006227', 'ENSMODG00000001226', 'ENSMMUG00000018566']
['ENSG00000162433', 'ENSMUSG00000028527', 'ENSGALG00000011035', 'ENSRNOG00000045738', 'ENSOCUG00000010012', 'ENSMODG00000001217', 'ENSMMUG00000053254']
['ENSG00000116675', 'ENSMUSG00000028528', 'ENSGALG00000011041', 'ENSRNOG00000052887', 'ENSOCUG00000010020', 'ENSMODG00000001204', 'ENSMMUG00000017259']
['ENSG00000213625', 'ENSMUSG00000035212', 'ENSGALG00000011047', 'ENSRNOG00000050849', 'ENSOCUG00000022449', 'ENSMODG00000044487', 'ENSMMUG00000003264']
['ENSG00000116678', 'ENSMUSG00000057722', 'ENSGALG00000011058', 'ENSRNOG00000023664', 'ENSOCUG00000017347', 'ENSMODG00000001161', 'ENSMMUG00000003265']
['ENSG00000162604', 'ENSMUSG00000028563', 'ENSGALG00000051415', 'ENSRNOG00000007527', 'ENSOCUG00000010235', 'ENSMODG00000002469', 'ENSMMUG00000010931']
['ENSG00000162607', 'ENSMUSG00000028560', 'ENSGALG00000010957', 'ENSRNOG00000007890', 'ENSOCUG00000012942', 'ENSMODG00000001514', 'ENSMMUG00000002339']
['ENSG00000132855', 'ENSMUSG00000028553', 'ENSGALG00000010978', 'ENSRNOG00000008638', 'ENSOCUG00000000906', 'ENSMODG00000001506', 'ENSMMUG00000046449']
['ENSG00000125703', 'ENSMUSG00000028550', 'ENSGALG00000010985', 'ENSRNOG00000008767', 'ENSOCUG00000007695', 'ENSMODG00000001393', 'ENSMMUG00000000386']
